#{"t_start": 1616186086.30698, "env_id": "ur5e_reacher-v6"}
r,l,t
-4.0,200,11032.088381
-4.0,200,11035.807775
-4.0,200,11039.058861
-4.0,200,11042.338784
-4.0,200,11045.763051
-4.0,200,11049.267159
-4.0,200,11053.031621
-4.0,200,11056.698536
-4.0,200,11060.194081
-4.0,200,11063.446242
-4.0,200,11066.954653
-4.0,200,11070.511542
-4.0,200,11073.800332
-4.0,200,11077.08112
-4.0,200,11080.242503
-4.0,200,11083.642076
-4.0,200,11087.074149
-4.0,200,11090.543626
-4.0,200,11094.198419
-4.0,200,11097.25053
-4.0,200,11100.473174
-4.0,200,11103.943107
-4.0,200,11107.295972
-4.0,200,11110.505502
-4.0,200,11113.855649
-4.0,200,11117.415389
-4.0,200,11120.756706
-4.0,200,11124.188581
-4.0,200,11127.633118
-4.0,200,11131.073035
-4.0,200,11134.260697
-4.0,200,11137.844616
-4.0,200,11141.214663
-4.0,200,11144.722699
-4.0,200,11148.225605
-4.0,200,11151.654762
-4.0,200,11154.928031
-4.0,200,11158.441281
-4.0,200,11162.151415
-4.0,200,11165.37118
-4.0,200,11168.517236
-4.0,200,11171.893555
-4.0,200,11175.385166
-4.0,200,11178.672451
-4.0,200,11182.049526
-4.0,200,11185.387554
-4.0,200,11188.63581
-4.0,200,11191.859992
-4.0,200,11195.3552
-4.0,200,11198.779184
-4.0,200,11202.024637
-4.0,200,11205.644561
-4.0,200,11208.933388
-4.0,200,11212.455777
-4.0,200,11215.882826
-4.0,200,11219.262767
-4.0,200,11222.797417
-4.0,200,11225.871823
-4.0,200,11229.512738
-4.0,200,11232.784376
-4.0,200,11235.847031
-4.0,200,11239.364834
-4.0,200,11242.830439
-4.0,200,11246.36328
-4.0,200,11249.971012
-4.0,200,11253.416476
-4.0,200,11257.084415
-4.0,200,11260.561294
-4.0,200,11263.980253
-4.0,200,11267.34107
-4.0,200,11270.371222
-4.0,200,11274.013666
-4.0,200,11277.510839
-4.0,200,11281.017073
-4.0,200,11284.703448
-4.0,200,11288.002582
-4.0,200,11291.674559
-4.0,200,11295.138103
-4.0,200,11298.71813
-4.0,200,11302.023108
-4.0,200,11305.098316
-4.0,200,11308.441964
-4.0,200,11311.804994
-4.0,200,11315.502989
-4.0,200,11319.000132
-4.0,200,11322.406901
-4.0,200,11325.729697
-4.0,200,11329.125595
-4.0,200,11332.444514
-4.0,200,11335.898692
-4.0,200,11339.011019
-4.0,200,11342.285258
-4.0,200,11345.602979
-4.0,200,11349.224763
-4.0,200,11352.898785
-4.0,200,11356.190399
-4.0,200,11359.440688
-4.0,200,11362.761831
-4.0,200,11366.141487
-4.0,200,11369.64804
-4.0,200,11372.955134
-4.0,200,11376.214361
-4.0,200,11379.61147
-4.0,200,11383.138152
-4.0,200,11386.664001
-4.0,200,11390.292778
-4.0,200,11393.762262
-4.0,200,11397.090664
-4.0,200,11400.393466
-4.0,200,11403.998824
-4.0,200,11407.216757
-4.0,200,11410.352143
-4.0,200,11414.007051
-4.0,200,11417.66054
-4.0,200,11421.16184
-4.0,200,11424.614388
-4.0,200,11427.898274
-4.0,200,11431.309318
-4.0,200,11434.570519
-4.0,200,11438.081199
-4.0,200,11441.086076
-4.0,200,11444.058763
-4.0,200,11447.478435
6.02,200,11451.026402
-4.0,200,11454.58476
-4.0,200,11458.259106
-4.0,200,11461.786146
-4.0,200,11465.1459
-4.0,200,11468.556787
-4.0,200,11472.084054
-4.0,200,11475.571032
-4.0,200,11478.445303
-4.0,200,11481.891585
-4.0,200,11485.497616
-4.0,200,11489.220184
-4.0,200,11492.83525
-4.0,200,11496.359297
-4.0,200,11499.66531
-4.0,200,11502.938406
-4.0,200,11506.421347
-4.0,200,11509.6586
-4.0,200,11512.746863
-4.0,200,11516.357273
-4.0,200,11520.050915
-4.0,200,11523.61699
-4.0,200,11527.063853
-4.0,200,11530.701504
-4.0,200,11534.035482
-4.0,200,11537.327953
-4.0,200,11540.752617
-4.0,200,11543.600897
-4.0,200,11546.428424
-4.0,200,11550.053829
-4.0,200,11553.614567
-4.0,200,11557.338278
-4.0,200,11560.973803
-4.0,200,11564.565963
-4.0,200,11567.864792
-4.0,200,11571.107469
-4.0,200,11574.435993
-4.0,200,11577.763118
-4.0,200,11580.46528
-4.0,200,11583.91551
-4.0,200,11587.556898
-4.0,200,11591.209375
-4.0,200,11594.86595
-4.0,200,11598.509132
-4.0,200,11601.869974
-4.0,200,11605.055827
-4.0,200,11608.528463
-4.0,200,11611.735508
-4.0,200,11614.93993
-4.0,200,11618.488576
-4.0,200,11622.101013
-4.0,200,11625.705337
-4.0,200,11629.28924
-4.0,200,11632.830068
-4.0,200,11636.397075
-4.0,200,11639.645757
-4.0,200,11643.015107
-4.0,200,11646.127273
-4.0,200,11649.080734
-4.0,200,11652.230937
-4.0,200,11655.72592
-4.0,200,11659.372227
-4.0,200,11662.858518
-4.0,200,11666.488426
-4.0,200,11669.999223
-4.0,200,11673.417641
-4.0,200,11676.626491
-4.0,200,11679.83765
-4.0,200,11682.934505
-4.0,200,11686.079963
-4.0,200,11689.709332
-4.0,200,11693.271192
-4.0,200,11696.805907
-4.0,200,11700.494491
-4.0,200,11704.223954
-4.0,200,11707.480673
-4.0,200,11710.502682
-4.0,200,11713.783545
-4.0,200,11716.902595
-4.0,200,11720.039785
-4.0,200,11723.626412
-4.0,200,11727.295732
-4.0,200,11730.7997
-4.0,200,11734.330132
-4.0,200,11738.023772
-4.0,200,11741.412915
-4.0,200,11744.612161
-4.0,200,11747.815346
-4.0,200,11750.944906
-4.0,200,11754.160702
-4.0,200,11757.910969
-4.0,200,11761.567616
-4.0,200,11765.395913
-4.0,200,11768.835455
-4.0,200,11772.413465
-4.0,200,11775.90591
-4.0,200,11778.947299
-4.0,200,11782.071268
-4.0,200,11785.347304
-4.0,200,11788.613505
-4.0,200,11792.208092
-4.0,200,11795.776204
-4.0,200,11799.316816
-4.0,200,11803.013058
-4.0,200,11806.576106
-4.0,200,11810.207469
-4.0,200,11813.44005
-4.0,200,11816.606502
-4.0,200,11819.949122
-4.0,200,11823.093371
-4.0,200,11826.482171
-4.0,200,11830.062711
-4.0,200,11833.812682
-4.0,200,11837.309958
-4.0,200,11840.767686
-4.0,200,11844.302349
-4.0,200,11847.487267
-4.0,200,11850.474042
-4.0,200,11853.769649
-4.0,200,11856.967503
-4.0,200,11860.451727
-4.0,200,11863.846334
-4.0,200,11867.454738
-4.0,200,11871.032827
-4.0,200,11874.463008
-4.0,200,11878.067881
-4.0,200,11881.321594
-4.0,200,11884.384026
-4.0,200,11887.607216
-4.0,200,11890.800569
-4.0,200,11894.161397
-4.0,200,11897.759865
-4.0,200,11901.369586
-4.0,200,11905.06741
-4.0,200,11908.742777
-4.0,200,11912.098799
-4.0,200,11915.58982
-4.0,200,11918.805382
-4.0,200,11921.778817
-4.0,200,11925.153659
-4.0,200,11928.462393
-4.0,200,11931.988739
-4.0,200,11935.494321
-4.0,200,11939.035996
-4.0,200,11942.858799
-4.0,200,11946.547337
-4.0,200,11949.970541
-4.0,200,11953.206043
-4.0,200,11956.469201
-4.0,200,11959.552895
-4.0,200,11962.537241
-4.0,200,11966.04878
-4.0,200,11969.667886
-4.0,200,11973.247273
-4.0,200,11976.857589
-4.0,200,11980.181647
-4.0,200,11983.410778
-4.0,200,11987.01138
-4.0,200,11990.15921
-4.0,200,11993.519772
-4.0,200,11996.852079
-4.0,200,12000.497708
-4.0,200,12004.021986
-4.0,200,12007.634664
-4.0,200,12011.138978
-4.0,200,12014.906828
-4.0,200,12018.341682
-4.0,200,12021.720827
-4.0,200,12024.866534
-4.0,200,12028.151725
-4.0,200,12031.369567
-4.0,200,12034.80866
-4.0,200,12038.391096
-4.0,200,12041.993949
-4.0,200,12045.642968
-4.0,200,12048.969944
-4.0,200,12052.362378
-4.0,200,12056.029242
-4.0,200,12059.339981
-4.0,200,12062.406641
-4.0,200,12065.661848
-4.0,200,12069.293368
-4.0,200,12072.95946
-4.0,200,12076.641719
-4.0,200,12080.344333
-4.0,200,12083.71862
-4.0,200,12087.185123
-4.0,200,12090.763591
-4.0,200,12093.902703
-4.0,200,12096.701993
-4.0,200,12099.989022
-4.0,200,12103.546488
-4.0,200,12107.048606
-4.0,200,12110.463959
-4.0,200,12113.981103
-4.0,200,12117.502844
-4.0,200,12121.042395
-4.0,200,12124.699577
-4.0,200,12127.880184
-4.0,200,12130.786914
-4.0,200,12133.877375
-4.0,200,12137.544926
-4.0,200,12141.230025
-4.0,200,12144.937969
-4.0,200,12148.238233
-4.0,200,12151.628807
-4.0,200,12155.060636
-4.0,200,12158.495713
-4.0,200,12162.024258
-4.0,200,12165.067114
-4.0,200,12168.612932
-4.0,200,12172.115309
-4.0,200,12175.736605
-4.0,200,12179.174964
-4.0,200,12182.659059
-4.0,200,12186.03154
-4.0,200,12189.463396
-4.0,200,12193.008489
-4.0,200,12196.493668
-4.0,200,12199.508444
-4.0,200,12202.718243
-4.0,200,12206.36178
-4.0,200,12209.893063
-4.0,200,12213.328959
-4.0,200,12217.035332
-4.0,200,12220.250132
-4.0,200,12223.797198
-4.0,200,12227.411571
-4.0,200,12231.068968
-4.0,200,12233.693176
-4.0,200,12236.821816
-4.0,200,12240.526764
-4.0,200,12244.062356
-4.0,200,12247.697586
-4.0,200,12251.194674
-4.0,200,12254.57589
-4.0,200,12258.133858
-4.0,200,12261.586894
-4.0,200,12265.067316
-4.0,200,12267.872496
-4.0,200,12270.685651
-4.0,200,12274.361577
-4.0,200,12277.845267
-4.0,200,12281.518104
-4.0,200,12285.165785
-4.0,200,12288.73632
-4.0,200,12292.408308
-4.0,200,12296.007598
-4.0,200,12299.539351
-4.0,200,12302.59929
-4.0,200,12305.491169
-4.0,200,12309.073102
-4.0,200,12312.51054
-4.0,200,12316.17176
-4.0,200,12319.464365
-4.0,200,12322.806094
-4.0,200,12326.371932
-4.0,200,12329.900326
-4.0,200,12333.550825
-4.0,200,12336.652893
-4.0,200,12339.404649
-4.0,200,12342.903237
-4.0,200,12346.658279
-4.0,200,12350.120581
-4.0,200,12353.693148
-4.0,200,12357.056001
-4.0,200,12360.692705
-4.0,200,12364.283072
-4.0,200,12367.969063
-4.0,200,12371.265438
-4.0,200,12374.180337
-4.0,200,12377.70366
-4.0,200,12381.230637
-4.0,200,12384.784558
-4.0,200,12388.269197
-4.0,200,12391.418229
-4.0,200,12394.963598
-4.0,200,12398.552775
-4.0,200,12402.30873
-4.0,200,12405.614979
-4.0,200,12408.338659
-4.0,200,12411.661737
-4.0,200,12415.275134
-4.0,200,12418.823301
-4.0,200,12422.238651
-4.0,200,12425.605188
-4.0,200,12429.338635
-4.0,200,12433.008862
-4.0,200,12436.49542
-4.0,200,12439.82871
-4.0,200,12442.705001
-4.0,200,12445.798264
-4.0,200,12449.325556
-4.0,200,12452.808895
-4.0,200,12456.329808
-4.0,200,12459.705826
-4.0,200,12463.248686
-4.0,200,12466.786781
-4.0,200,12470.445768
-4.0,200,12473.694621
-4.0,200,12476.821456
-4.0,200,12479.898072
-4.0,200,12483.432877
-4.0,200,12486.865706
-4.0,200,12490.337197
-4.0,200,12493.77328
-4.0,200,12497.560579
-4.0,200,12501.100524
-4.0,200,12504.725465
-4.0,200,12508.292873
-4.0,200,12511.61021
-4.0,200,12514.758982
-4.0,200,12518.199155
-4.0,200,12521.638723
-4.0,200,12524.978563
-4.0,200,12528.532607
-4.0,200,12531.962176
-4.0,200,12535.530553
-4.0,200,12539.238622
-4.0,200,12542.668199
-4.0,200,12545.721042
-4.0,200,12548.873937
-4.0,200,12552.169112
-4.0,200,12555.699298
-4.0,200,12558.86938
-4.0,200,12562.135754
-4.0,200,12565.699982
-4.0,200,12569.39784
-4.0,200,12573.035928
-4.0,200,12576.676516
-4.0,200,12579.800975
-4.0,200,12582.766573
-4.0,200,12586.106289
-4.0,200,12589.516852
-4.0,200,12592.920131
-4.0,200,12596.337935
-4.0,200,12599.974508
-4.0,200,12603.486915
-4.0,200,12606.963787
-4.0,200,12610.556253
-4.0,200,12613.897801
-4.0,200,12616.70028
-4.0,200,12620.027642
-4.0,200,12623.312362
-4.0,200,12626.270174
-4.0,200,12629.494213
-4.0,200,12632.877448
-4.0,200,12636.219481
-4.0,200,12639.519872
-4.0,200,12642.925387
-4.0,200,12646.234399
-4.0,200,12649.119545
-4.0,200,12652.139145
-4.0,200,12655.054909
-4.0,200,12658.090987
-4.0,200,12661.225065
-4.0,200,12664.421706
-4.0,200,12667.843425
-4.0,200,12671.280115
-4.0,200,12674.452623
-4.0,200,12677.994527
-4.0,200,12681.056325
-4.0,200,12684.306949
-4.0,200,12687.292124
-4.0,200,12690.44569
-4.0,200,12693.606525
-4.0,200,12696.864335
-4.0,200,12700.31662
-4.0,200,12704.025311
-4.0,200,12707.564636
-4.0,200,12711.212731
-4.0,200,12714.587081
-4.0,200,12718.063958
-4.0,200,12721.363089
-4.0,200,12724.550474
-4.0,200,12727.382696
-4.0,200,12730.380326
-4.0,200,12733.614844
-4.0,200,12736.97021
-4.0,200,12740.50746
-4.0,200,12743.885304
-4.0,200,12747.20179
-4.0,200,12750.516286
-4.0,200,12753.889845
-4.0,200,12756.864629
-4.0,200,12759.914247
-4.0,200,12762.836276
-4.0,200,12766.019721
-4.0,200,12769.381434
-4.0,200,12777.352827
-4.0,200,12780.851162
-4.0,200,12784.268711
-4.0,200,12787.62027
-4.0,200,12791.038605
-4.0,200,12794.236842
-4.0,200,12797.437367
-4.0,200,12800.852633
-4.0,200,12804.119473
-4.0,200,12807.489914
-4.0,200,12810.778851
-4.0,200,12814.06793
-4.0,200,12817.433431
-4.0,200,12820.749218
-4.0,200,12824.191896
-4.0,200,12827.424504
-4.0,200,12830.846632
-4.0,200,12834.007073
-4.0,200,12837.313196
-4.0,200,12840.43379
-4.0,200,12843.826638
-4.0,200,12847.111923
-4.0,200,12850.446842
-4.0,200,12854.002795
-4.0,200,12857.608175
-4.0,200,12860.882987
-4.0,200,12864.279458
-4.0,200,12867.863996
-4.0,200,12871.013595
-4.0,200,12874.444331
-4.0,200,12878.110162
-4.0,200,12881.524209
-4.0,200,12885.020232
-4.0,200,12888.623516
-4.0,200,12892.054452
-4.0,200,12895.134408
-4.0,200,12898.353447
-4.0,200,12901.731625
-4.0,200,12905.088926
-4.0,200,12908.288847
-4.0,200,12911.472635
-4.0,200,12914.803858
-4.0,200,12918.19014
-4.0,200,12921.425735
-4.0,200,12924.778094
-4.0,200,12927.863774
-4.0,200,12930.877432
-4.0,200,12934.186564
-4.0,200,12937.71302
-4.0,200,12940.896936
-4.0,200,12944.27162
-4.0,200,12947.881625
-4.0,200,12951.510718
-4.0,200,12954.952581
-4.0,200,12958.442699
-4.0,200,12961.828115
-4.0,200,12965.063813
-4.0,200,12968.275018
-4.0,200,12971.804853
-4.0,200,12974.976404
-4.0,200,12978.373052
-4.0,200,12982.002091
-4.0,200,12985.577292
-4.0,200,12989.268938
-4.0,200,12992.724189
-4.0,200,12996.201347
-4.0,200,12999.457309
-4.0,200,13002.791542
-4.0,200,13006.09857
-4.0,200,13009.374101
-4.0,200,13012.751336
-4.0,200,13016.345182
-4.0,200,13019.978672
-4.0,200,13023.697284
-4.0,200,13027.259699
-4.0,200,13030.798755
-4.0,200,13034.048815
-4.0,200,13037.418784
-4.0,200,13040.620469
-4.0,200,13043.955229
-4.0,200,13047.365
-4.0,200,13050.861313
-4.0,200,13054.460184
-4.0,200,13058.052454
-4.0,200,13061.392246
-4.0,200,13064.841401
-4.0,200,13068.137593
-4.0,200,13071.375425
-4.0,200,13074.736461
-4.0,200,13078.221462
-4.0,200,13081.340662
-4.0,200,13084.806007
-4.0,200,13088.191357
-4.0,200,13091.872426
-4.0,200,13095.205175
-4.0,200,13098.687805
-4.0,200,13102.061373
-4.0,200,13105.371215
-4.0,200,13109.058037
-4.0,200,13112.375567
-4.0,200,13115.809232
-4.0,200,13119.300013
-4.0,200,13122.976748
-4.0,200,13126.535311
-4.0,200,13129.9449
-4.0,200,13133.516261
-4.0,200,13136.729791
-4.0,200,13140.19974
-4.0,200,13143.679317
-4.0,200,13147.097125
-4.0,200,13150.320693
-4.0,200,13153.776666
-4.0,200,13157.429658
-4.0,200,13160.894955
-4.0,200,13164.307831
-4.0,200,13167.702768
-4.0,200,13171.021729
-4.0,200,13174.359359
-4.0,200,13177.599096
-4.0,200,13181.039424
-4.0,200,13184.489579
-4.0,200,13187.931875
-4.0,200,13191.460832
-4.0,200,13194.879611
-4.0,200,13198.463855
-4.0,200,13202.127219
-4.0,200,13205.609285
-4.0,200,13208.801607
-4.0,200,13212.025573
-4.0,200,13215.402977
-4.0,200,13218.84615
-4.0,200,13222.073992
-4.0,200,13225.643435
-4.0,200,13229.136662
-4.0,200,13232.693506
-4.0,200,13236.3814
-4.0,200,13239.83557
-4.0,200,13243.092689
-4.0,200,13246.121391
-4.0,200,13249.617266
-4.0,200,13253.058882
-4.0,200,13256.380234
-4.0,200,13259.749653
-4.0,200,13262.787301
-4.0,200,13266.302143
-4.0,200,13269.795342
-4.0,200,13273.387307
-4.0,200,13276.624768
-4.0,200,13279.716652
-4.0,200,13282.912784
-4.0,200,13286.516445
-4.0,200,13289.678933
-4.0,200,13292.853481
-4.0,200,13296.158535
-4.0,200,13299.66354
-4.0,200,13303.223252
-4.0,200,13306.832365
-4.0,200,13310.241816
-4.0,200,13313.626419
-4.0,200,13316.846906
-4.0,200,13320.437426
-4.0,200,13323.661429
-4.0,200,13326.881296
-4.0,200,13330.237985
-4.0,200,13333.796238
-4.0,200,13337.5124
-4.0,200,13341.322814
-4.0,200,13344.746211
-4.0,200,13348.169256
-4.0,200,13351.361375
-4.0,200,13354.811924
-4.0,200,13358.375306
-4.0,200,13361.678078
-4.0,200,13364.887688
-4.0,200,13368.392967
-4.0,200,13372.001621
-4.0,200,13375.524867
-4.0,200,13378.945764
-4.0,200,13382.303478
-4.0,200,13385.491876
-4.0,200,13389.149938
-4.0,200,13392.767475
-4.0,200,13395.907199
-4.0,200,13399.101649
-4.0,200,13402.684887
-4.0,200,13406.260242
-4.0,200,13409.794256
-4.0,200,13413.204825
-4.0,200,13416.312732
-4.0,200,13419.384842
-4.0,200,13422.805377
-4.0,200,13426.267337
-4.0,200,13429.736904
-4.0,200,13432.981858
-4.0,200,13436.493015
-4.0,200,13440.161036
-4.0,200,13443.761237
-4.0,200,13447.16292
-4.0,200,13450.681608
-4.0,200,13453.862628
-4.0,200,13457.277102
-4.0,200,13460.628123
-4.0,200,13464.089538
-4.0,200,13467.320271
-4.0,200,13470.612885
-4.0,200,13474.237273
-4.0,200,13477.784361
-4.0,200,13481.068427
-4.0,200,13484.344543
-4.0,200,13487.664137
-4.0,200,13490.982252
-4.0,200,13494.390069
-4.0,200,13497.926164
-4.0,200,13500.963745
-4.0,200,13504.196785
-4.0,200,13507.725709
-4.0,200,13511.446533
-4.0,200,13514.941654
-4.0,200,13518.217755
-4.0,200,13521.560055
-4.0,200,13524.993521
-4.0,200,13528.363775
-4.0,200,13531.600044
-4.0,200,13534.768207
-4.0,200,13537.991374
-4.0,200,13541.663185
-4.0,200,13545.300571
-4.0,200,13548.659686
-4.0,200,13552.15122
-4.0,200,13555.453863
-4.0,200,13558.870153
-4.0,200,13562.237741
-4.0,200,13565.079547
-4.0,200,13568.350847
-4.0,200,13571.679285
-4.0,200,13575.45479
-4.0,200,13579.042214
-4.0,200,13582.508545
-4.0,200,13585.927361
-4.0,200,13589.325584
-4.0,200,13592.687064
-4.0,200,13596.197082
-4.0,200,13599.501192
-4.0,200,13602.949182
-4.0,200,13606.326545
-4.0,200,13609.917847
-4.0,200,13613.480204
-4.0,200,13616.814325
-4.0,200,13620.243422
-4.0,200,13623.444246
-4.0,200,13626.834438
-4.0,200,13630.222574
-4.0,200,13633.28898
-4.0,200,13636.578632
-4.0,200,13639.936056
-4.0,200,13643.344999
-4.0,200,13646.761517
-4.0,200,13650.367002
-4.0,200,13653.709345
-4.0,200,13657.152869
-4.0,200,13660.565108
-4.0,200,13664.106657
-4.0,200,13667.301038
-4.0,200,13670.630767
-4.0,200,13674.185229
-4.0,200,13677.643513
-4.0,200,13681.210732
-4.0,200,13684.854097
-4.0,200,13688.164386
-4.0,200,13691.501343
-4.0,200,13695.102267
-4.0,200,13698.661065
-4.0,200,13701.908757
-4.0,200,13705.21276
-4.0,200,13708.740383
-4.0,200,13712.110559
-4.0,200,13715.64922
-4.0,200,13719.217178
-4.0,200,13722.565938
-4.0,200,13725.915442
-4.0,200,13729.400192
-4.0,200,13733.051356
-4.0,200,13736.260486
-4.0,200,13739.525136
-4.0,200,13742.841956
-4.0,200,13746.232019
-4.0,200,13749.761619
-4.0,200,13753.22167
-4.0,200,13756.727643
-4.0,200,13760.192734
-4.0,200,13763.647921
-4.0,200,13767.131534
-4.0,200,13770.521515
-4.0,200,13773.851276
-4.0,200,13777.449927
-4.0,200,13781.010475
-4.0,200,13784.669761
-4.0,200,13788.084003
-4.0,200,13791.661402
-4.0,200,13794.990625
-4.0,200,13798.680187
-4.0,200,13802.04405
-4.0,200,13805.489294
-4.0,200,13808.72649
-4.0,200,13811.982787
-4.0,200,13815.352755
-4.0,200,13818.820971
-4.0,200,13822.293942
-4.0,200,13825.6861
-4.0,200,13828.953229
-4.0,200,13832.572656
-4.0,200,13836.000496
-4.0,200,13839.545652
-4.0,200,13842.92676
-4.0,200,13846.193884
-4.0,200,13849.57795
-4.0,200,13853.41432
-4.0,200,13857.010485
-4.0,200,13860.372494
-4.0,200,13863.764182
-4.0,200,13867.449929
-4.0,200,13870.770503
-4.0,200,13874.337235
-4.0,200,13877.951549
-4.0,200,13881.049646
-4.0,200,13884.61517
-4.0,200,13888.152564
-4.0,200,13891.729071
-4.0,200,13895.016586
-4.0,200,13898.379287
-4.0,200,13902.049483
-4.0,200,13905.414064
-4.0,200,13908.965551
-4.0,200,13912.271098
-4.0,200,13915.419559
-4.0,200,13918.67732
-4.0,200,13922.157075
-4.0,200,13925.556234
-4.0,200,13928.814393
-4.0,200,13932.258798
-4.0,200,13935.829058
-4.0,200,13939.1474
-4.0,200,13942.840461
-4.0,200,13946.556866
-4.0,200,13949.875755
-4.0,200,13953.168608
-4.0,200,13956.724855
-4.0,200,13960.372396
-4.0,200,13963.542537
-4.0,200,13967.074915
-4.0,200,13970.618812
-4.0,200,13974.177597
-4.0,200,13977.696607
-4.0,200,13981.228391
-4.0,200,13984.726561
-4.0,200,13988.012258
-4.0,200,13991.409534
-4.0,200,13994.835205
-4.0,200,13998.123249
-4.0,200,14001.562483
-4.0,200,14004.942517
-4.0,200,14008.450943
-4.0,200,14012.228075
-4.0,200,14015.897732
-4.0,200,14019.290547
-4.0,200,14022.54537
-4.0,200,14026.068028
-4.0,200,14029.386771
-4.0,200,14032.680749
-4.0,200,14036.008094
-4.0,200,14039.306167
-4.0,200,14042.876738
-4.0,200,14046.574394
-4.0,200,14050.291863
-4.0,200,14053.927474
-4.0,200,14057.049916
-4.0,200,14060.61985
-4.0,200,14063.864285
-4.0,200,14067.058147
-4.0,200,14070.564516
-4.0,200,14073.862095
-4.0,200,14077.379672
-4.0,200,14080.978128
-4.0,200,14084.397927
-4.0,200,14087.885794
-4.0,200,14091.166588
-4.0,200,14094.415514
-4.0,200,14097.798769
-4.0,200,14100.889601
-4.0,200,14104.463073
-4.0,200,14107.723906
-4.0,200,14111.326366
-4.0,200,14114.977098
-4.0,200,14118.464219
-4.0,200,14121.921999
-4.0,200,14125.304703
-4.0,200,14128.235685
-4.0,200,14131.383911
-4.0,200,14134.568259
-4.0,200,14138.200418
-4.0,200,14141.524806
-4.0,200,14145.212389
-4.0,200,14148.993341
-4.0,200,14152.469404
-4.0,200,14156.053066
-4.0,200,14159.601306
-4.0,200,14162.861659
-4.0,200,14166.215137
-4.0,200,14169.369456
-4.0,200,14172.758111
-4.0,200,14176.092527
-4.0,200,14179.545051
-4.0,200,14183.21414
-4.0,200,14186.67828
-4.0,200,14190.262258
-4.0,200,14193.803814
-4.0,200,14197.192893
-4.0,200,14200.280995
-4.0,200,14203.301318
-4.0,200,14206.815248
-4.0,200,14210.07498
-4.0,200,14213.831398
-4.0,200,14217.547049
-4.0,200,14221.129491
-4.0,200,14224.679906
-4.0,200,14228.134076
-4.0,200,14231.546042
-4.0,200,14235.003612
-4.0,200,14238.121649
-4.0,200,14241.073398
-4.0,200,14244.363471
-4.0,200,14248.006264
-4.0,200,14251.633997
-4.0,200,14255.124456
-4.0,200,14258.574225
-4.0,200,14262.164365
-4.0,200,14265.545693
-4.0,200,14268.790624
-4.0,200,14271.915596
-4.0,200,14275.105059
-4.0,200,14278.402036
-4.0,200,14281.987924
-4.0,200,14285.520887
-4.0,200,14289.232425
-4.0,200,14292.756144
-4.0,200,14296.277632
-4.0,200,14299.835623
-4.0,200,14302.972376
-4.0,200,14305.904266
-4.0,200,14309.151342
-4.0,200,14312.843075
-4.0,200,14316.542874
-4.0,200,14320.316361
-4.0,200,14323.859488
-4.0,200,14327.454918
-4.0,200,14331.127648
-4.0,200,14334.529217
-4.0,200,14337.569576
-4.0,200,14340.640828
-4.0,200,14343.87731
-4.0,200,14347.375596
-4.0,200,14350.916931
-4.0,200,14354.517546
-4.0,200,14357.899507
-4.0,200,14361.370685
-4.0,200,14365.010222
-4.0,200,14368.362132
-4.0,200,14371.568246
-4.0,200,14374.719268
-4.0,200,14377.828085
-4.0,200,14381.283762
-4.0,200,14384.801954
-4.0,200,14388.266699
-4.0,200,14391.845165
-4.0,200,14395.325465
-4.0,200,14398.948627
-4.0,200,14402.472561
-4.0,200,14405.671806
-4.0,200,14408.757817
-4.0,200,14411.795857
-4.0,200,14415.378637
-4.0,200,14418.998127
-4.0,200,14422.521955
-4.0,200,14426.111046
-4.0,200,14429.648894
-4.0,200,14433.260581
-4.0,200,14436.920583
-4.0,200,14440.182485
-4.0,200,14443.420474
-4.0,200,14446.649858
-4.0,200,14450.443347
-4.0,200,14453.879195
-4.0,200,14457.707581
-4.0,200,14461.458112
-4.0,200,14465.322634
-4.0,200,14469.03028
-4.0,200,14472.51303
-4.0,200,14475.794077
-4.0,200,14478.855834
-4.0,200,14482.091648
-4.0,200,14485.566425
-4.0,200,14489.050421
-4.0,200,14492.872713
-4.0,200,14496.435165
-4.0,200,14500.031854
-4.0,200,14503.639595
-4.0,200,14507.091355
-4.0,200,14510.450318
-4.0,200,14513.635627
-4.0,200,14516.723595
-4.0,200,14520.047127
-4.0,200,14523.455898
-4.0,200,14527.087333
-4.0,200,14530.537675
-4.0,200,14534.252511
-4.0,200,14537.806944
-4.0,200,14541.353755
-4.0,200,14544.676767
-4.0,200,14547.699287
-4.0,200,14550.73808
-4.0,200,14554.188141
-4.0,200,14557.765418
-4.0,200,14561.343148
-4.0,200,14564.892613
-4.0,200,14568.462564
-4.0,200,14572.057975
-4.0,200,14575.638529
-4.0,200,14578.966601
-4.0,200,14582.001713
-4.0,200,14585.076363
-4.0,200,14588.348855
-4.0,200,14591.800912
-4.0,200,14595.665766
-4.0,200,14599.313637
-4.0,200,14602.838353
-4.0,200,14606.516713
-4.0,200,14609.998726
-4.0,200,14613.269836
-4.0,200,14616.169947
-4.0,200,14619.089016
-4.0,200,14622.412011
-4.0,200,14625.80622
-4.0,200,14629.418258
-4.0,200,14633.018712
-4.0,200,14636.708306
-4.0,200,14640.267718
-4.0,200,14643.787448
-4.0,200,14647.159473
-4.0,200,14650.337041
6.02,200,14653.383821
-4.0,200,14656.545393
-4.0,200,14659.848564
-4.0,200,14663.71338
-4.0,200,14667.185489
-4.0,200,14670.695264
-4.0,200,14674.144253
-4.0,200,14677.744241
-4.0,200,14681.006057
-4.0,200,14684.236032
-4.0,200,14687.116606
-4.0,200,14690.203157
